category	id	name	qid	theme	question	score	confidence	source	justification	hits	length
party	lfi	LFI	61	Immigration / assimilation	Le fait de conserver des pratiques culturelles ou religieuses très différentes de celles de la majorité française n'est pas en soi un problème tant que les lois françaises sont respectées.	3	2	https://lafranceinsoumise.fr/wp-content/uploads/2024/06/Programme-nouveaufrontpopulaire.pdf	Accord fort : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.	niveau de confiance documentaire|sources officielles et prises de position convergentes|réévalué	166
party	lfi	LFI	63	Libertés / sécurité	Pour lutter contre le terrorisme, l'État devrait pouvoir surveiller préventivement une personne considérée comme présentant un risque sérieux, même sans preuve suffisante pour engager des poursuites pénales.	-1	2	https://lafranceinsoumise.fr/wp-content/uploads/2024/06/Programme-nouveaufrontpopulaire.pdf	Réserve : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	122
party	lfi	LFI	64	Libertés / expression	Une personne qui tient publiquement des propos profondément offensants mais qui n'appelle ni à la violence ni à commettre une infraction devrait être protégée par la liberté d'expression.	2	2	https://lafranceinsoumise.fr/wp-content/uploads/2024/06/Programme-nouveaufrontpopulaire.pdf	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.	niveau de confiance documentaire|sources officielles et prises de position convergentes|réévalué	165
party	lfi	LFI	68	Écologie	La France devrait interdire progressivement la vente de voitures thermiques même si cela augmente temporairement le prix moyen des véhicules.	3	2	https://lafranceinsoumise.fr/wp-content/uploads/2024/06/Programme-nouveaufrontpopulaire.pdf	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	126
party	lfi	LFI	69	Écologie	Il faut privilégier le nucléaire même si cela conduit à réduire certains investissements dans les renouvelables.	-3	2	https://lafranceinsoumise.fr/wp-content/uploads/2024/06/Programme-nouveaufrontpopulaire.pdf	Désaccord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	129
party	lfi	LFI	74	Institutions	Le référendum devrait être beaucoup plus utilisé, même lorsque les citoyens votent sur des sujets dont ils maîtrisent mal les aspects techniques.	2	2	https://lafranceinsoumise.fr/europeennes-2024/programme-de-lunion-populaire/chapitre-1-sortir-de-lausterite-et-partager-les-richesses/	Accord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	125
party	lfi	LFI	77	Institutions	La proportionnelle intégrale serait préférable au système actuel, même si elle rendait plus fréquentes les coalitions et les gouvernements instables.	3	2	https://lafranceinsoumise.fr/europeennes-2024/programme-de-lunion-populaire/chapitre-1-sortir-de-lausterite-et-partager-les-richesses/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	126
party	lfi	LFI	78	Immigration / assimilation	Le droit de séjour durable en France devrait dépendre, sauf impossibilité particulière, d’efforts concrets pour apprendre le français, comprendre les règles et usages du pays et participer à la vie collective.	0	2	https://lafranceinsoumise.fr/wp-content/uploads/2024/06/Programme-nouveaufrontpopulaire.pdf	Position équilibrée ou non tranchée : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	150
party	lfi	LFI	79	Immigration / délinquance	Les différences de délinquance observées s’expliquent davantage par les inégalités sociales et économiques que par la culture d’origine des personnes concernées.	3	2	https://lafranceinsoumise.fr/wp-content/uploads/2024/06/Programme-nouveaufrontpopulaire.pdf	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	126
party	lfi	LFI	81	Santé / accès aux soins	Dans les zones où l'accès aux soins est insuffisant, l'Assurance maladie devrait pouvoir limiter le conventionnement de nouveaux médecins dans les zones déjà bien dotées afin d'encourager leur installation dans les déserts médicaux.	3	3	https://www.assemblee-nationale.fr/dyn/17/scrutins/1214	Accord fort : le scrutin sur la régulation du conventionnement médical fournit la position parlementaire la plus proche ; pour les formations non représentées, le codage est déduit de leur ligne sur la liberté d'installation. Niveau de preuve : preuve directe ou politique explicitement documentée.	codage	298
party	lfi	LFI	86	Logement / locations touristiques	Dans les zones où le logement manque, une commune devrait pouvoir interdire la location touristique régulière d'un logement qui n'est pas la résidence principale de son propriétaire.	2	2	https://lafranceinsoumise.fr/wp-content/uploads/2025/07/KIT-ARGU_VF.pdf	Accord net : la source retenue précise le degré de régulation souhaité pour les meublés touristiques et les pouvoirs locaux. Niveau de preuve : faisceau d’indices cohérent, sans équivalent toujours parfaitement identique.	source retenue	221
party	lfi	LFI	88	Défense / dissuasion nucléaire	La dissuasion nucléaire française devrait aussi protéger les partenaires européens, tout en laissant à la France seule la décision finale de l'employer.	-3	2	https://lafranceinsoumise.fr/2019/02/05/question-ecrite-sur-la-dissuasion-nucleaire-dans-le-traite-daix-la-chapelle/	Désaccord fort : la source retenue porte sur l'extension européenne de la dissuasion ou, pour les pays non dotés, sur la protection nucléaire alliée. Niveau de preuve : faisceau d’indices cohérent, sans équivalent toujours parfaitement identique.	source retenue	246
party	lfi	LFI	93	Numérique / intelligence artificielle	Les administrations publiques devraient privilégier des modèles d'intelligence artificielle hébergés en Europe, même s'ils sont temporairement moins performants ou plus coûteux que leurs concurrents étrangers.	1	2	https://lafranceinsoumise.fr/wp-content/uploads/2024/06/Programme-nouveaufrontpopulaire.pdf	Accord modéré : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.	niveau de confiance documentaire|sources officielles et prises de position convergentes|réévalué	168
party	lr	LR	1	Économie	Il faut réduire les impôts sur le travail et le capital, même si cela implique de réduire certaines dépenses publiques.	3	2	https://republicains.fr/nos-idees/	Accord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	126
party	lr	LR	2	Économie	Les inégalités économiques sont acceptables tant qu'elles résultent principalement du travail ou de la prise de risque.	2	2	https://republicains.fr/	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.	niveau de confiance documentaire|sources officielles et prises de position convergentes|réévalué	165
party	lr	LR	3	Économie	L'État devrait davantage taxer les hauts revenus et les gros patrimoines afin de réduire les inégalités.	-3	2	https://republicains.fr/nos-idees/	Désaccord fort : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	129
party	lr	LR	5	Économie	Le salaire minimum devrait être augmenté significativement.	-2	2	https://republicains.fr/nos-idees/	Désaccord net : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	128
party	lr	LR	6	Économie	Les entreprises privées sont généralement plus efficaces que l'État pour fournir des biens et services, même dans certains secteurs essentiels.	2	2	https://republicains.fr/	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.	niveau de confiance documentaire|sources officielles et prises de position convergentes|réévalué	165
party	lr	LR	7	Économie	L'État devrait pouvoir nationaliser temporairement ou durablement une entreprise privée lorsqu'elle contrôle une activité stratégique pour le pays.	-1	2	https://republicains.fr/nos-idees/	Réserve : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	orientation cohérente avec le document officiel retenu|sans passage isolé directement équivalent|cohérent(?:e)? avec (?:la|le|les) (?:ligne|programme|document)	122
