entityType	entity	qid	theme	question	response	confidence	justification	source
party	Nouvelle Énergie	69	Écologie	Il faut privilégier le nucléaire même si cela conduit à réduire certains investissements dans les renouvelables.	3	3	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.	https://www.unenouvelleenergie.fr/le-grand-entretien-avec-david-lisnard-quelle-strategie-pour-la-france-dans-le-nouveau-desordre-mondial/
party	Nouvelle Énergie	71	Écologie / croissance	Si la France pouvait réduire ses émissions de 20 % mais que cela réduisait son PIB de 3 %, alors que les autres pays ne faisaient aucun effort comparable, il faudrait quand même le faire.	-1	1	Réserve : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.	https://www.unenouvelleenergie.fr/notre-programme/
party	Nouvelle Énergie	72	Institutions	Pour certaines décisions économiques complexes, il serait préférable de confier davantage de pouvoir à des institutions indépendantes composées d'experts plutôt qu'aux responsables politiques élus.	-1	1	Désaccord modéré : Nouvelle Énergie critique le pouvoir technocratique et le dessaisissement des responsables élus, tout en valorisant l'expertise et l'évaluation ; -1 traduit cette réserve sans surestimer l'opposition.	https://www.unenouvelleenergie.fr/notre-programme/
party	Nouvelle Énergie	73	Institutions	Un gouvernement devrait pouvoir prendre une décision économiquement nécessaire mais très impopulaire sans chercher à obtenir l'approbation immédiate de la population.	1	1	Accord modéré : estimation prudente ; aucune formulation parfaitement équivalente à la question n’a été identifiée.	https://www.unenouvelleenergie.fr/notre-programme/
party	Nouvelle Énergie	74	Institutions	Le référendum devrait être beaucoup plus utilisé, même lorsque les citoyens votent sur des sujets dont ils maîtrisent mal les aspects techniques.	3	2	Accord fort : Nouvelle Énergie veut généraliser les référendums, permettre de soumettre largement les sujets au pays et rendre effectif le référendum d'initiative citoyenne ; la correspondance avec la question est très directe.	https://www.unenouvelleenergie.fr/notre-programme/
party	Nouvelle Énergie	75	Institutions	Il serait acceptable de donner davantage de poids politique aux citoyens qui démontrent un niveau élevé de connaissance du fonctionnement des institutions et de l'économie.	-1	1	Désaccord modéré : Nouvelle Énergie défend la légitimité du suffrage universel et le recours accru au référendum, sans proposer de donner davantage de poids politique aux citoyens selon leur niveau de connaissance. -1 traduit cette réserve sans surinterpréter sa doctrine.	https://www.unenouvelleenergie.fr/notre-programme/
party	Nouvelle Énergie	76	Institutions	Le président de la République devrait disposer de davantage de pouvoirs pour pouvoir mettre en œuvre un programme pendant cinq ans sans être constamment bloqué par le Parlement.	2	2	Accord net : sources officielles et prises de position convergentes ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.	https://www.unenouvelleenergie.fr/notre-programme/
party	Nouvelle Énergie	77	Institutions	La proportionnelle intégrale serait préférable au système actuel, même si elle rendait plus fréquentes les coalitions et les gouvernements instables.	-3	2	Désaccord fort : David Lisnard et Nouvelle Énergie rejettent explicitement la proportionnelle intégrale, notamment parce qu'elle affaiblirait la capacité de l'exécutif à gouverner ; opposition directe à la question.	https://www.unenouvelleenergie.fr/notre-programme/
party	Nouvelle Énergie	78	Immigration / assimilation	Le droit de séjour durable en France devrait dépendre, sauf impossibilité particulière, d’efforts concrets pour apprendre le français, comprendre les règles et usages du pays et participer à la vie collective.	3	3	Accord fort : preuve primaire directe ou proposition officielle très proche ; le niveau de confiance documentaire a été réévalué indépendamment de l’intensité de la réponse.	https://www.unenouvelleenergie.fr/notre-programme/immigration/
party	Nouvelle Énergie	79	Immigration / délinquance	Les différences de délinquance observées s’expliquent davantage par les inégalités sociales et économiques que par la culture d’origine des personnes concernées.	-1	2	Réserve : orientation cohérente avec le document officiel retenu, sans passage isolé directement équivalent à la question.	https://www.unenouvelleenergie.fr/notre-programme/
party	Nouvelle Énergie	80	Écologie / agriculture	La France devrait interdire aux agriculteurs l’usage d’un produit jugé trop polluant, même si cette interdiction les désavantage face à des concurrents étrangers qui peuvent encore l’utiliser.	-3	3	Désaccord fort : Nouvelle Énergie veut mettre fin aux surtranspositions françaises, aligner les règles sur le marché commun et autoriser un usage raisonné des produits phytosanitaires sur base scientifique ; le programme refuse explicitement les normes qui affaiblissent la compétitivité sans bénéfice démontré.	https://www.unenouvelleenergie.fr/notre-programme/agriculture/
party	Nouvelle Énergie	81	Santé / accès aux soins	Dans les zones où l'accès aux soins est insuffisant, l'Assurance maladie devrait pouvoir limiter le conventionnement de nouveaux médecins dans les zones déjà bien dotées afin d'encourager leur installation dans les déserts médicaux.	-2	3	Désaccord net : le livret santé de Nouvelle Énergie privilégie la liberté d’installation et des incitations par le conventionnement ou le remboursement plutôt qu’une interdiction administrative d’installation dans les zones déjà dotées.	https://www.unenouvelleenergie.fr/nouvelle-energie-publie-son-livret-sante-liberer-les-soignants-pour-liberer-lacces-aux-soins-pour-tous/
party	Nouvelle Énergie	82	Santé / assurance maladie	L'Assurance maladie devrait rembourser intégralement les soins essentiels, quitte à réduire fortement le rôle des complémentaires santé.	-2	2	Désaccord net : le programme de santé retenu permet d'estimer la place accordée à l'assurance publique et aux complémentaires. Niveau de preuve : faisceau d’indices cohérent, sans équivalent toujours parfaitement identique.	https://www.unenouvelleenergie.fr/notre-programme/
party	Nouvelle Énergie	83	Santé / hôpital	Il faut accepter de fermer ou regrouper certaines petites maternités et certains services d'urgence afin de concentrer les équipes et les équipements dans des établissements plus importants.	0	1	Position équilibrée ou non tranchée : le programme santé insiste sur la proximité des soins, la liberté d’organisation et une gouvernance locale, mais ne tranche pas explicitement la fermeture ou le regroupement de petites maternités et de petits services d’urgence. Un accord net n’est donc pas documenté.	https://www.unenouvelleenergie.fr/nouvelle-energie-publie-son-livret-sante-liberer-les-soignants-pour-liberer-lacces-aux-soins-pour-tous/
party	Nouvelle Énergie	84	Éducation / autonomie	Les chefs d'établissement scolaire devraient pouvoir recruter eux-même une partie de leurs enseignants et peser davantage dans leur évaluation.	3	3	Accord fort : la position est estimée à partir des propositions d'autonomie des établissements, de recrutement et de gestion des enseignants. Niveau de preuve : preuve directe ou politique explicitement documentée.	https://www.unenouvelleenergie.fr/notre-programme/education/
party	Nouvelle Énergie	85	Éducation / mixité sociale	Le financement public des établissements privés sous contrat devrait être conditionné à des objectifs mesurables de mixité sociale.	-3	3	Désaccord fort : la position est estimée à partir des propositions sur l'enseignement privé, son financement et la mixité sociale. Niveau de preuve : preuve directe ou politique explicitement documentée.	https://www.unenouvelleenergie.fr/notre-programme/education/
party	Nouvelle Énergie	86	Logement / locations touristiques	Dans les zones où le logement manque, une commune devrait pouvoir interdire la location touristique régulière d'un logement qui n'est pas la résidence principale de son propriétaire.	-2	1	Désaccord net : la source retenue précise le degré de régulation souhaité pour les meublés touristiques et les pouvoirs locaux. Niveau de preuve : estimation prudente à partir de la ligne générale.	https://www.unenouvelleenergie.fr/notre-programme/
